country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,ErrorCode,ErrorColumn
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-20,,,,,-23,,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-21,,,,,-34,,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-22,,,,,-34,,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-23,,,,,-34,12,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-24,,,,,-36,13,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-25,,,,,-32,13,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-26,,,,,-24,11,-1071607681,133
SV,El Salvador,Ahuachapán Department,,,SV-AH,,2020-09-27,,,,,-23,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-15,,,-5,,3,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-16,,,-2,,10,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-17,,,-2,,5,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-18,,,-1,,4,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-19,,,-5,,4,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-20,,,0,,7,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-21,,,-5,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-22,,,0,,4,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-23,,,-2,,5,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-24,,,-4,,6,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-25,,,0,,5,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-26,,,3,,1,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-27,,,-1,,7,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-28,,,-3,,10,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-02-29,,,1,,3,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-01,,,1,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-02,,,-3,,7,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-03,,,-5,,6,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-04,,,-5,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-05,,,-1,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-06,,,0,,21,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-07,,,-4,,5,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-08,,,-3,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-09,,,-6,,8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-10,,,0,,7,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-11,,,2,,10,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-12,,,0,,-8,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-13,,,0,,-4,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-14,,,-9,,-3,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-15,,,-2,,5,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-16,,,-6,,-10,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-17,,,-9,,-16,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-18,,,-9,,-19,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-19,,,-16,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-20,,,-25,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-21,,,-31,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-22,,,-52,,-47,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-23,,,-46,,-59,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-24,,,-49,,-61,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-25,,,-46,,-59,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-26,,,-49,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-27,,,-44,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-28,,,-48,,-48,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-29,,,-50,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-30,,,-39,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-03-31,,,-41,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-01,,,-40,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-02,,,-41,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-03,,,-42,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-04,,,-45,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-05,,,-49,,-34,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-06,,,-41,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-07,,,-44,,-61,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-08,,,-42,,-58,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-09,,,-43,,-62,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-10,,,-56,,-69,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-11,,,-57,,-58,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-12,,,-54,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-13,,,-46,,-58,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-14,,,-45,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-15,,,-44,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-16,,,-45,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-17,,,-45,,-52,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-18,,,-50,,-47,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-19,,,-56,,-45,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-20,,,-45,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-21,,,-47,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-22,,,-48,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-23,,,-50,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-24,,,-48,,-51,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-25,,,-53,,-48,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-26,,,-56,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-27,,,-47,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-28,,,-47,,-50,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-29,,,-44,,-52,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-04-30,,,-45,,-56,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-01,,,-49,,-59,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-02,,,-46,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-03,,,-56,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-04,,,-45,,-50,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-05,,,-41,,-51,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-06,,,-43,,-51,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-07,,,-53,,-61,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-08,,,-55,,-59,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-09,,,-54,,-52,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-10,,,-51,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-11,,,-46,,-58,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-12,,,-48,,-59,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-13,,,-50,,-60,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-14,,,-48,,-60,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-15,,,-51,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-16,,,-54,,-50,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-17,,,-59,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-18,,,-48,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-19,,,-43,,-56,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-20,,,-44,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-21,,,-48,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-22,,,-48,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-23,,,-57,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-24,,,-57,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-25,,,-47,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-26,,,-46,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-27,,,-41,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-28,,,-43,,-54,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-29,,,-47,,-49,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-30,,,-58,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-05-31,,,-63,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-01,,,-53,,-55,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-02,,,-48,,-52,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-03,,,-45,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-04,,,-45,,-53,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-05,,,-48,,-48,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-06,,,-51,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-07,,,-50,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-08,,,-42,,-49,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-09,,,-43,,-50,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-10,,,-42,,-47,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-11,,,-42,,-48,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-12,,,-43,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-13,,,-51,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-14,,,-50,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-15,,,-40,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-16,,,-35,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-17,,,-39,,-51,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-18,,,-39,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-19,,,-40,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-20,,,-40,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-21,,,-50,,-29,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-22,,,-37,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-23,,,-33,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-24,,,-40,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-25,,,-35,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-26,,,-38,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-27,,,-39,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-28,,,-50,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-29,,,-40,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-06-30,,,-35,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-01,,,-36,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-02,,,-35,,-45,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-03,,,-40,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-04,,,-44,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-05,,,-52,,-31,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-06,,,-41,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-07,,,-41,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-08,,,-41,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-09,,,-42,,-47,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-10,,,-42,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-11,,,-44,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-12,,,-50,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-13,,,-38,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-14,,,-37,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-15,,,-36,,-46,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-16,,,-38,,-45,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-17,,,-37,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-18,,,-42,,-36,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-19,,,-47,,-34,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-20,,,-36,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-21,,,-36,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-22,,,-35,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-23,,,-35,,-45,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-24,,,-37,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-25,,,-38,,-30,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-26,,,-45,,-31,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-27,,,-32,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-28,,,-36,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-29,,,-32,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-30,,,-33,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-07-31,,,-34,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-01,,,-34,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-02,,,-38,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-03,,,-34,,-45,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-04,,,-28,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-05,,,-32,,-49,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-06,,,-34,,-57,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-07,,,-32,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-08,,,-34,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-09,,,-38,,-29,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-10,,,-32,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-11,,,-29,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-12,,,-30,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-13,,,-29,,-44,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-14,,,-29,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-15,,,-32,,-27,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-16,,,-38,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-17,,,,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-18,,,,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-19,,,,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-20,,,,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-21,,,,,-38,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-22,,,,,-26,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-23,,,,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-24,,,,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-25,,,,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-26,,,,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-27,,,,,-42,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-28,,,,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-29,,,,,-24,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-30,,,,,-19,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-08-31,,,,,-36,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-01,,,,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-02,,,,,-40,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-03,,,,,-43,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-04,,,,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-05,,,,,-27,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-06,,,,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-07,,,,,-34,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-08,,,,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-09,,,,,-39,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-10,,,,,-41,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-11,,,,,-37,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-12,,,,,-25,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-13,,,,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-14,,,,,-37,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-15,,,,,-48,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-16,,,,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-17,,,,,-37,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-18,,,,,-30,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-19,,,,,-24,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-20,,,,,-23,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-21,,,,,-37,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-22,,,,,-32,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-23,,,,,-35,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-24,,,,,-37,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-25,,,,,-33,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-26,,,,,-28,,-1071607681,133
SV,El Salvador,Cabañas Department,,,SV-CA,,2020-09-27,,,,,-25,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-15,1,,-2,,6,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-16,-3,,1,,-5,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-17,3,,-7,,5,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-18,-4,,-5,,7,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-19,-2,,-11,,5,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-20,-3,,-7,,7,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-21,4,,-2,,16,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-22,2,,-6,,5,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-23,,,-5,,-1,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-24,-4,,-10,,9,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-25,4,,-4,,8,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-26,-8,,-5,,9,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-27,-3,,-6,,6,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-28,1,,-13,,16,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-02-29,4,,-18,,5,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-01,,,-11,,2,,-1071607681,133
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-02,-5,,-6,,9,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-03,-3,,-7,,9,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-04,-7,,-5,,10,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-05,-5,,-10,,9,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-06,-1,,-9,,15,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-07,-1,,-18,,2,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-08,-6,,-10,,-2,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-09,-3,,-6,,7,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-10,-5,,-3,,6,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-11,-8,,-3,,11,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-12,-7,,-7,,-7,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-13,-2,,-9,,1,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-14,-11,,-18,,-1,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-15,-16,,-21,,-7,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-16,-7,,-13,,-12,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-17,-17,,-8,,-14,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-18,-23,,-19,,-19,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-19,-32,,-26,,-28,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-20,-38,,-33,,-31,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-21,-44,,-47,-72,-28,,-1071607681,136
SV,El Salvador,Chalatenango Department,,,SV-CH,,2020-03-22,-73,,-63,,-49,,-1071607681,136
